frame_count,fps,model_time,num_faces,image_width,image_height,image_channels,avg_confidence
421,28.409427234220036,0.01478266716003418,1,640,480,3,0.056475434
422,28.43186252108681,0.014292716979980469,1,640,480,3,0.053994704
423,28.4221911238606,0.019618988037109375,1,640,480,3,0.055357154
424,28.444261098462267,0.014152288436889648,1,640,480,3,0.054826852
425,28.47170456778295,0.012689828872680664,1,640,480,3,0.05532913
426,28.497369600192307,0.013047456741333008,1,640,480,3,0.05667676
427,28.522876825429243,0.013199329376220703,1,640,480,3,0.054537743
428,28.54962735922476,0.013000249862670898,1,640,480,3,0.05423418
429,28.573467341493647,0.013323307037353516,1,640,480,3,0.056781996
430,28.588652702164357,0.012737751007080078,1,640,480,3,0.055265054
431,28.59400504135327,0.01266336441040039,1,640,480,3,0.053026453
432,28.606170526018783,0.013041973114013672,1,640,480,3,0.053926542
433,28.618345571949682,0.013106107711791992,1,640,480,3,0.054338638
434,28.63153801942665,0.01279759407043457,1,640,480,3,0.055956803
435,28.635920052185327,0.012858390808105469,1,640,480,3,0.055883218
436,28.64696688433068,0.01298069953918457,1,640,480,3,0.05520861
437,28.658688562782075,0.013589859008789062,1,640,480,3,0.05633587
438,28.66460977747082,0.013145923614501953,1,640,480,3,0.053783588
439,28.67627226291613,0.013489484786987305,1,640,480,3,0.05673172
440,28.689718333482237,0.013024330139160156,1,640,480,3,0.05585046
441,28.694444222089636,0.013436555862426758,1,640,480,3,0.05323459
442,28.707045062948293,0.01323080062866211,1,640,480,3,0.055186514
443,28.719041586516592,0.01346445083618164,1,640,480,3,0.055249833
444,28.725073303062562,0.012996196746826172,1,640,480,3,0.054674443
445,28.73634745992675,0.013550996780395508,1,640,480,3,0.056062687
446,28.749831350248318,0.01313018798828125,1,640,480,3,0.0516775
447,28.75346129319162,0.013493776321411133,1,640,480,3,0.05483297
448,28.766449608780196,0.01321864128112793,1,640,480,3,0.05062122
449,28.77897348549332,0.013267040252685547,1,640,480,3,0.053405322
450,28.6894386710832,0.045578956604003906,1,640,480,3,0.05210391
451,28.68207521985565,0.01917719841003418,1,640,480,3,0.051535945
452,28.70294405927498,0.013365030288696289,1,640,480,3,0.04966478
453,28.728123923131776,0.01343083381652832,1,640,480,3,0.050723724
454,28.754736481964372,0.012790441513061523,1,640,480,3,0.051018458
455,28.78047028899167,0.01298975944519043,1,640,480,3,0.047576807
456,28.806137027168866,0.012525558471679688,1,640,480,3,0.050740823
457,28.831391756293485,0.013141870498657227,1,640,480,3,0.049764644
458,28.855618384282284,0.013752937316894531,1,640,480,3,0.05573765
459,28.87778159611092,0.013222694396972656,1,640,480,3,0.054674406
460,28.885086442900374,0.013407468795776367,1,640,480,3,0.05319138
461,28.898209121034032,0.012883186340332031,1,640,480,3,0.0521572
462,28.909649087420096,0.012708187103271484,1,640,480,3,0.051032
463,28.815472074519487,0.04596257209777832,1,640,480,3,0.052385688
464,28.78436325289532,0.02437281608581543,1,640,480,3,0.05279815
465,28.80184723919051,0.014550447463989258,1,640,480,3,0.05063301
466,28.827965975151862,0.012801408767700195,1,640,480,3,0.04920668
467,28.853757712426134,0.013347387313842773,1,640,480,3,0.051409174
468,28.87907893868435,0.012970447540283203,1,640,480,3,0.05126774
469,28.903577444211514,0.013833999633789062,1,640,480,3,0.05427207
470,28.929331173454297,0.012758016586303711,1,640,480,3,0.050419923
471,28.956105125093682,0.012840032577514648,1,640,480,3,0.051191386
472,28.981947661368615,0.012831926345825195,1,640,480,3,0.052893564
473,29.005876834613794,0.013544797897338867,1,640,480,3,0.051567737
474,29.02428657172709,0.012618541717529297,1,640,480,3,0.053137165
475,29.034158084214102,0.013157367706298828,1,640,480,3,0.05273128
476,29.038581650197536,0.012630462646484375,1,640,480,3,0.051311135
477,28.961556569137418,0.0440831184387207,1,640,480,3,0.052801132
478,28.951239230743482,0.020538806915283203,1,640,480,3,0.051403448
479,28.97185655349669,0.013956785202026367,1,640,480,3,0.055240747
480,28.996872697786056,0.012927532196044922,1,640,480,3,0.05141227
481,29.017432305454488,0.01578378677368164,1,640,480,3,0.056536093
482,29.041441202694656,0.013065814971923828,1,640,480,3,0.05173879
483,29.06652826178976,0.01314234733581543,1,640,480,3,0.05275556
484,29.092622895304526,0.012666463851928711,1,640,480,3,0.053707026
485,29.117770410534398,0.013239383697509766,1,640,480,3,0.051127557
486,29.132464384601995,0.012833833694458008,1,640,480,3,0.04958939
487,29.14095522564878,0.013559818267822266,1,640,480,3,0.052695464
488,29.153240001163383,0.012669801712036133,1,640,480,3,0.05271559
489,29.15663543417687,0.012607336044311523,1,640,480,3,0.04910695
490,29.166725940294985,0.012903690338134766,1,640,480,3,0.04957302
491,29.17681535777627,0.012793302536010742,1,640,480,3,0.049991246
492,29.18033986001226,0.012774944305419922,1,640,480,3,0.05128115
493,29.099925848233877,0.0458979606628418,1,640,480,3,0.052833434
494,29.093161318962995,0.020653724670410156,1,640,480,3,0.05263914
495,29.11178617350465,0.014451980590820312,1,640,480,3,0.05321109
496,29.136832363284288,0.013094663619995117,1,640,480,3,0.05129696
497,29.161814925880595,0.013048648834228516,1,640,480,3,0.047637977
498,29.187169638640913,0.012710809707641602,1,640,480,3,0.04883943
499,29.21072322899991,0.013065814971923828,1,640,480,3,0.049572673
500,29.235080730720327,0.013117074966430664,1,640,480,3,0.05206835
501,29.25754450834499,0.01297450065612793,1,640,480,3,0.05007826
502,29.268284996232172,0.012684106826782227,1,640,480,3,0.051658012
503,29.197877022713918,0.04004168510437012,1,640,480,3,0.050087225
504,29.20390616567461,0.01770162582397461,1,640,480,3,0.050187875
505,29.226097637097418,0.013391733169555664,1,640,480,3,0.05369582
506,29.24643652396281,0.014294147491455078,1,640,480,3,0.05136983
507,29.268666131607578,0.013099193572998047,1,640,480,3,0.050627157
508,29.29292978841239,0.013090848922729492,1,640,480,3,0.04789589
509,29.317742838070235,0.012771368026733398,1,640,480,3,0.04847288
510,29.33649676158803,0.01275491714477539,1,640,480,3,0.047277026
511,29.339176612646337,0.012930870056152344,1,640,480,3,0.049246997
512,29.349405148970376,0.012755155563354492,1,640,480,3,0.052022353
513,29.358433165695512,0.013065338134765625,1,640,480,3,0.04877901
514,29.361428528488926,0.012905359268188477,1,640,480,3,0.05322613
515,29.37000453371877,0.013286113739013672,1,640,480,3,0.050236087
516,29.3805930634862,0.01283717155456543,1,640,480,3,0.05027733
517,29.382997918269457,0.01313638687133789,1,640,480,3,0.050855227
518,29.392571043281286,0.012926816940307617,1,640,480,3,0.05136136
519,29.399595115427353,0.014365911483764648,1,640,480,3,0.049870458
520,29.405330779253276,0.015048980712890625,1,640,480,3,0.054568343
521,29.40858946062752,0.014996528625488281,1,640,480,3,0.052070905
522,29.418263391505512,0.01487112045288086,1,640,480,3,0.055190988
523,29.425504607161468,0.015515565872192383,1,640,480,3,0.052392464
524,29.430255299729023,0.015508413314819336,1,640,480,3,0.051445693
525,29.440591098177393,0.015184402465820312,1,640,480,3,0.050476953
526,29.450364476649316,0.015155553817749023,1,640,480,3,0.047718544
527,29.453757190618838,0.015220403671264648,1,640,480,3,0.04710686
528,29.463582730290852,0.014916658401489258,1,640,480,3,0.049696684
529,29.47277981730089,0.015303373336791992,1,640,480,3,0.05095339
530,29.476019589215625,0.014864683151245117,1,640,480,3,0.048037924
531,29.48512728191548,0.015269041061401367,1,640,480,3,0.050031904
532,29.49482387502104,0.01512289047241211,1,640,480,3,0.049633518
533,29.497068889430683,0.015508651733398438,1,640,480,3,0.052811645
534,29.50695910427758,0.014981985092163086,1,640,480,3,0.05304315
535,29.516624425477495,0.015159368515014648,1,640,480,3,0.04606625
536,29.52594704063755,0.015003204345703125,1,640,480,3,0.051410418
537,29.52838524813379,0.015464544296264648,1,640,480,3,0.049654916
538,29.538020232721113,0.015271425247192383,1,640,480,3,0.0522987
539,29.547579764701275,0.015252113342285156,1,640,480,3,0.04723365
540,29.550656459480315,0.015047788619995117,1,640,480,3,0.051057532
541,29.55875029001951,0.015320062637329102,1,640,480,3,0.048524562
542,29.568616148801272,0.015298604965209961,1,640,480,3,0.050713874
543,29.571704395694585,0.01522374153137207,1,640,480,3,0.05104743
544,29.58047255946437,0.015367984771728516,1,640,480,3,0.052953977
545,29.589500213511062,0.015401840209960938,1,640,480,3,0.046568826
546,29.518685347676943,0.042624473571777344,1,640,480,3,0.05113951
547,29.522263732707714,0.017907142639160156,1,640,480,3,0.051846754
548,29.542180013149316,0.013133049011230469,1,640,480,3,0.05177162
549,29.563313584853628,0.013307571411132812,1,640,480,3,0.051070776
550,29.58462349232049,0.013367176055908203,1,640,480,3,0.052795008
551,29.604987412194436,0.01369166374206543,1,640,480,3,0.050246004
552,29.595393578823625,0.020244359970092773,1,640,480,3,0.047746953
553,29.61289278223357,0.013466835021972656,1,640,480,3,0.04953851
554,29.63501037384088,0.012943744659423828,1,640,480,3,0.04629354
555,29.656427126778773,0.012913227081298828,1,640,480,3,0.04751873
556,29.66988312737972,0.013387441635131836,1,640,480,3,0.04713152
557,29.678717577314046,0.013362407684326172,1,640,480,3,0.047280297
558,29.687295133521765,0.012944698333740234,1,640,480,3,0.047029804
559,29.68821227451718,0.013682365417480469,1,640,480,3,0.046151742
560,29.69799728923507,0.013098001480102539,1,640,480,3,0.047535524
561,29.704490302859732,0.013782024383544922,1,640,480,3,0.04787122
562,29.70860956732638,0.012929439544677734,1,640,480,3,0.0485667
563,29.71673082847186,0.013333320617675781,1,640,480,3,0.047093943
564,29.72410461502846,0.013863325119018555,1,640,480,3,0.048394557
565,29.727474186806262,0.013214588165283203,1,640,480,3,0.048655786
566,29.735108043679585,0.013760089874267578,1,640,480,3,0.04935671
567,29.744439748517145,0.013082265853881836,1,640,480,3,0.04883693
568,29.633620228778323,0.05610537528991699,1,640,480,3,0.04947475
569,29.605396010487084,0.026263952255249023,1,640,480,3,0.048732914
570,29.620141762925233,0.0162811279296875,1,640,480,3,0.047743503
571,29.641039086334022,0.013141632080078125,1,640,480,3,0.047264624
572,29.66303655763547,0.012518644332885742,1,640,480,3,0.052155513
573,29.683357120954593,0.013428926467895508,1,640,480,3,0.054150485
574,29.704015737117743,0.013031959533691406,1,640,480,3,0.053459946
575,29.72495645172886,0.01318216323852539,1,640,480,3,0.054520216
576,29.74598313279794,0.01303720474243164,1,640,480,3,0.052685175
577,29.765793149632714,0.012917041778564453,1,640,480,3,0.054047078
578,29.783853819153133,0.014070749282836914,1,640,480,3,0.054991007
579,29.80389685413104,0.012836456298828125,1,640,480,3,0.054650344
580,29.822841729926036,0.013350248336791992,1,640,480,3,0.047946215
581,29.834321536037262,0.012980937957763672,1,640,480,3,0.055730287
582,29.84209579333998,0.012883663177490234,1,640,480,3,0.051834803
583,29.848807505415962,0.013394832611083984,1,640,480,3,0.050611705
584,29.84619807113617,0.015249013900756836,1,640,480,3,0.05439307
585,29.85434545932231,0.014539957046508789,1,640,480,3,0.048903503
586,29.86200542486267,0.014995098114013672,1,640,480,3,0.048780497
587,29.865528603430256,0.014550924301147461,1,640,480,3,0.050784625
588,29.87212411625475,0.015146732330322266,1,640,480,3,0.04699734
589,29.88197664267286,0.014405488967895508,1,640,480,3,0.04785092
590,29.89038185424437,0.014314651489257812,1,640,480,3,0.0476175
591,29.892346614055178,0.014701366424560547,1,640,480,3,0.046854734
592,29.89996242738142,0.015142440795898438,1,640,480,3,0.04772833
593,29.908288627022955,0.014475345611572266,1,640,480,3,0.049830545
594,29.910043280075307,0.014887571334838867,1,640,480,3,0.050989848
595,29.918630335965837,0.01443624496459961,1,640,480,3,0.050128773
596,29.925350949070875,0.014967203140258789,1,640,480,3,0.04890704
597,29.926800131458037,0.015714645385742188,1,640,480,3,0.04908168
598,29.936273867574567,0.014759063720703125,1,640,480,3,0.049803764
599,29.944373878518352,0.01472616195678711,1,640,480,3,0.0485719
600,29.946965440607954,0.014450311660766602,1,640,480,3,0.050737068
601,29.954274676582816,0.01475214958190918,1,640,480,3,0.047791462
602,29.962311227855373,0.014847993850708008,1,640,480,3,0.053000107
603,29.964195446763608,0.014609098434448242,1,640,480,3,0.04941211
604,29.971352802719306,0.014954805374145508,1,640,480,3,0.05340675
605,29.979484072017048,0.014689445495605469,1,640,480,3,0.052974954
606,29.98499238138233,0.0164031982421875,1,640,480,3,0.055134602
607,29.989851845845195,0.014475584030151367,1,640,480,3,0.04893587
608,29.99699272169673,0.014782905578613281,1,640,480,3,0.049736217
609,30.00451954672596,0.014662981033325195,1,640,480,3,0.050963145
610,30.006417333664125,0.014817237854003906,1,640,480,3,0.046902575
611,30.01445083892303,0.014814376831054688,1,640,480,3,0.051068448
612,30.022383717203862,0.014430046081542969,1,640,480,3,0.048212223
613,30.024600473896918,0.014278173446655273,1,640,480,3,0.049071334
614,30.03057156375892,0.014948129653930664,1,640,480,3,0.04312612
615,30.03888208599373,0.01483154296875,1,640,480,3,0.05007287
616,30.04053973906418,0.014972925186157227,1,640,480,3,0.048833016
617,30.048518869371,0.014806985855102539,1,640,480,3,0.048293833
618,30.05599335551108,0.014917373657226562,1,640,480,3,0.049960442
619,30.058283595079644,0.014623641967773438,1,640,480,3,0.050643053
620,30.06543766038322,0.014909982681274414,1,640,480,3,0.04678239
621,30.07349394034743,0.014860153198242188,1,640,480,3,0.045549203
622,30.079963332948886,0.014806032180786133,1,640,480,3,0.04442699
623,30.0830181950673,0.014682769775390625,1,640,480,3,0.046124373
624,30.089867663457948,0.014871597290039062,1,640,480,3,0.04581686
625,30.097859721658406,0.014775991439819336,1,640,480,3,0.042957135
626,30.097685682589823,0.014913797378540039,1,640,480,3,0.04690632
627,30.107378587031377,0.014712333679199219,1,640,480,3,0.042358235
628,30.114191724461154,0.01482391357421875,1,640,480,3,0.043165546
629,30.115875113196346,0.014834165573120117,1,640,480,3,0.043432638
630,30.123063875698993,0.015003204345703125,1,640,480,3,0.043390904
631,30.13172992716428,0.01452946662902832,1,640,480,3,0.042740867
632,30.13321303087022,0.014724016189575195,1,640,480,3,0.047027197
633,30.14063219353673,0.014692544937133789,1,640,480,3,0.044328947
634,30.0813392587518,0.03866076469421387,1,640,480,3,0.044121508
635,30.086641018189745,0.01650404930114746,1,640,480,3,0.044657897
636,30.10274147507462,0.013423919677734375,1,640,480,3,0.04693201
637,30.120377244423413,0.01291346549987793,1,640,480,3,0.045278605
638,30.13835405957194,0.01281285285949707,1,640,480,3,0.044370193
639,30.1557215406249,0.013094186782836914,1,640,480,3,0.04222325
640,30.17228854983967,0.013088226318359375,1,640,480,3,0.04388165
641,30.190336974744707,0.012816429138183594,1,640,480,3,0.04528759
642,30.19286658961986,0.013064146041870117,1,640,480,3,0.044279505
643,30.200392728427875,0.012832164764404297,1,640,480,3,0.0469163
644,30.20723135903834,0.012756109237670898,1,640,480,3,0.043934334
645,30.208197045277558,0.012720584869384766,1,640,480,3,0.045068003
646,30.215144079822245,0.012897491455078125,1,640,480,3,0.046679467
647,30.22138487340619,0.012592792510986328,1,640,480,3,0.0449534
648,30.220981951721022,0.01387643814086914,1,640,480,3,0.04330015
649,30.22530193259043,0.014472723007202148,1,640,480,3,0.04483783
650,30.232423367232016,0.014221429824829102,1,640,480,3,0.046351954
651,30.233720629494837,0.014359474182128906,1,640,480,3,0.046600766
652,30.239278724490685,0.015136241912841797,1,640,480,3,0.049810242
653,30.246979537815267,0.014455795288085938,1,640,480,3,0.045099802
654,30.24829551974974,0.014621496200561523,1,640,480,3,0.04630363
655,30.25537150936828,0.014286994934082031,1,640,480,3,0.04532011
656,30.261629746199382,0.014507055282592773,1,640,480,3,0.04832794
657,30.26862754113678,0.014335870742797852,1,640,480,3,0.047054574
658,30.26982545428039,0.014576911926269531,1,640,480,3,0.053938963
659,30.27706197630406,0.014475822448730469,1,640,480,3,0.05059424
660,30.28363497354263,0.014311552047729492,1,640,480,3,0.04588941
661,30.284671273234377,0.014479875564575195,1,640,480,3,0.051328033
662,30.29179285977619,0.014441728591918945,1,640,480,3,0.050014697
663,30.29874246029894,0.014097452163696289,1,640,480,3,0.048961744
664,30.299348858656412,0.014666080474853516,1,640,480,3,0.051018767
665,30.306065479613288,0.014379739761352539,1,640,480,3,0.050710764
666,30.312488259417957,0.014564752578735352,1,640,480,3,0.052844305
667,30.314295399031092,0.014365911483764648,1,640,480,3,0.04799799
668,30.320474188896128,0.01462244987487793,1,640,480,3,0.048259333
669,30.32778882475331,0.014112710952758789,1,640,480,3,0.04869137
670,30.328138398043144,0.015069961547851562,1,640,480,3,0.045659445
671,30.336137292187104,0.014185905456542969,1,640,480,3,0.04706625
672,30.342216088458905,0.014387130737304688,1,640,480,3,0.047333483
673,30.343097792840293,0.014446258544921875,1,640,480,3,0.05427671
674,30.348480805640822,0.014467716217041016,1,640,480,3,0.0496794
675,30.35680630750475,0.014107465744018555,1,640,480,3,0.0502078
676,30.36296559469054,0.014492988586425781,1,640,480,3,0.05326089
677,30.363999637241616,0.014224052429199219,1,640,480,3,0.053243417
678,30.3697159476955,0.014197587966918945,1,640,480,3,0.052964803
679,30.377475932372246,0.014404535293579102,1,640,480,3,0.054239772
680,30.377868018096525,0.014642715454101562,1,640,480,3,0.049676266
681,30.38455269774291,0.014337539672851562,1,640,480,3,0.05270316
682,30.390370563351052,0.014796972274780273,1,640,480,3,0.052216392
683,30.391729607175034,0.014208078384399414,1,640,480,3,0.05420352
684,30.39808087067257,0.014232873916625977,1,640,480,3,0.053260032
685,30.404657228895555,0.014336585998535156,1,640,480,3,0.053721145
686,30.40536999134481,0.014234542846679688,1,640,480,3,0.05271726
687,30.411733243248474,0.014373779296875,1,640,480,3,0.056624368
688,30.417981252167955,0.014438152313232422,1,640,480,3,0.055871516
689,30.419251732051052,0.01439523696899414,1,640,480,3,0.053094883
690,30.42557999992115,0.01462697982788086,1,640,480,3,0.05525523
691,30.43275949987592,0.014293193817138672,1,640,480,3,0.055940904
692,30.439303902021308,0.014185905456542969,1,640,480,3,0.052422915
693,30.440306265026397,0.014180183410644531,1,640,480,3,0.0543486
694,30.446529897904206,0.014551162719726562,1,640,480,3,0.052299086
695,30.452497331108844,0.014467477798461914,1,640,480,3,0.05392977
696,30.453622140982258,0.014514923095703125,1,640,480,3,0.057458755
697,30.459583763009398,0.014793872833251953,1,640,480,3,0.055609927
698,30.465452321024543,0.014763355255126953,1,640,480,3,0.055226922
699,30.466871949058397,0.014423608779907227,1,640,480,3,0.052822694
700,30.40869396513099,0.04299020767211914,1,640,480,3,0.055003714
701,30.41013728920252,0.017599105834960938,1,640,480,3,0.056296363
702,30.424480696810793,0.01303410530090332,1,640,480,3,0.05539794
703,30.440835915283174,0.012939929962158203,1,640,480,3,0.054697968
704,30.45800823612991,0.01287841796875,1,640,480,3,0.056292113
705,30.47475823298974,0.012851476669311523,1,640,480,3,0.054122034
706,30.46021752385508,0.022037029266357422,1,640,480,3,0.054086477
707,30.472481276244462,0.013453245162963867,1,640,480,3,0.056161307
708,30.489494668935784,0.01284646987915039,1,640,480,3,0.054784924
709,30.506352877819932,0.01283574104309082,1,640,480,3,0.056100313
710,30.522761390278486,0.012970209121704102,1,640,480,3,0.052889396
711,30.53012987315861,0.012639760971069336,1,640,480,3,0.054817095
712,30.468126807184845,0.040640830993652344,1,640,480,3,0.053704053
713,30.469318542678867,0.016894817352294922,1,640,480,3,0.05576934
714,30.483043840071556,0.012962102890014648,1,640,480,3,0.056726046
715,30.498015572466652,0.013621807098388672,1,640,480,3,0.05487323
716,30.51418478190517,0.013021230697631836,1,640,480,3,0.054750375
717,30.530043304554827,0.012776851654052734,1,640,480,3,0.05560007
718,30.545018974868235,0.013792753219604492,1,640,480,3,0.0540826
719,30.559905689540102,0.012636423110961914,1,640,480,3,0.055428386
720,30.56819451011259,0.012813329696655273,1,640,480,3,0.052503385
721,30.57054189417591,0.012593507766723633,1,640,480,3,0.054997135
722,30.57607806539247,0.012848138809204102,1,640,480,3,0.052505445
723,30.580223950434025,0.013128042221069336,1,640,480,3,0.05477275
724,30.57882880723765,0.014123916625976562,1,640,480,3,0.054242916
725,30.585020218706596,0.014044523239135742,1,640,480,3,0.051483564
726,30.53018550047325,0.04221653938293457,1,640,480,3,0.05485864
727,30.512587114217045,0.02129197120666504,1,640,480,3,0.052292835
728,30.523479042064917,0.014122247695922852,1,640,480,3,0.054487977
729,30.538902316146306,0.013012409210205078,1,640,480,3,0.051817235
730,30.553914387024403,0.013272285461425781,1,640,480,3,0.05198762
731,30.569248455132087,0.012925863265991211,1,640,480,3,0.05462432
732,30.583995984971494,0.012763500213623047,1,640,480,3,0.05165501
733,30.599130718601803,0.012835025787353516,1,640,480,3,0.053725053
734,30.612996495546653,0.014001846313476562,1,640,480,3,0.05625055
735,30.62710482191203,0.012927055358886719,1,640,480,3,0.055300742
736,30.638415782506105,0.012928009033203125,1,640,480,3,0.053915054
737,30.639125753089925,0.012745380401611328,1,640,480,3,0.05149201
738,30.582528013392544,0.04107236862182617,1,640,480,3,0.054243773
739,30.580384273935717,0.017923831939697266,1,640,480,3,0.055138282
740,30.591839546354667,0.013165950775146484,1,640,480,3,0.05217268
741,30.60722956448842,0.012694835662841797,1,640,480,3,0.052918185
742,30.6221156525326,0.013141155242919922,1,640,480,3,0.056402996
743,30.63460228943028,0.014842748641967773,1,640,480,3,0.05268085
744,30.64228480348725,0.016140222549438477,1,640,480,3,0.051746674
745,30.64963787205491,0.016282320022583008,1,640,480,3,0.052009393
746,30.656191392013636,0.016224384307861328,1,640,480,3,0.052473594
747,30.6674265728512,0.01362752914428711,1,640,480,3,0.051849224
748,30.682502510666225,0.013142108917236328,1,640,480,3,0.05357746
749,30.69238129476378,0.014320850372314453,1,640,480,3,0.052479725
750,30.69425519345649,0.013474702835083008,1,640,480,3,0.0521478
751,30.6995429261343,0.013383865356445312,1,640,480,3,0.05272644
752,30.704928408566907,0.013606071472167969,1,640,480,3,0.052326206
753,30.63862509249616,0.044745445251464844,1,640,480,3,0.052234754
754,30.592485710479053,0.03751182556152344,1,640,480,3,0.052355133
755,30.596558388598922,0.016196012496948242,1,640,480,3,0.053573176
756,30.6101147082713,0.013153791427612305,1,640,480,3,0.05323356
757,30.624970471837255,0.012679338455200195,1,640,480,3,0.053992797
758,30.639666167365107,0.013020992279052734,1,640,480,3,0.051642455
759,30.653869640960785,0.013253927230834961,1,640,480,3,0.053807545
760,30.66738648180059,0.013437986373901367,1,640,480,3,0.056753855
761,30.682212143553322,0.012758970260620117,1,640,480,3,0.055750716
762,30.696665277754928,0.012823104858398438,1,640,480,3,0.05449866
763,30.68301169286641,0.021702051162719727,1,640,480,3,0.054235496
764,30.69266789316082,0.014197587966918945,1,640,480,3,0.05462264
765,30.706500346685246,0.013488054275512695,1,640,480,3,0.0532949
766,30.720729749710678,0.013140201568603516,1,640,480,3,0.05299241
767,30.732955037281712,0.014657258987426758,1,640,480,3,0.05331068
768,30.745742451789976,0.013366222381591797,1,640,480,3,0.05417054
769,30.759445871417512,0.013047456741333008,1,640,480,3,0.05370177
770,30.77389060588968,0.012778759002685547,1,640,480,3,0.055821408
771,30.783296785442243,0.014068841934204102,1,640,480,3,0.0540429
772,30.78478195213138,0.01288604736328125,1,640,480,3,0.05458742
773,30.789819741496895,0.013017416000366211,1,640,480,3,0.057254847
774,30.794953947172587,0.013030052185058594,1,640,480,3,0.0542719
775,30.795392152957124,0.012732982635498047,1,640,480,3,0.05150073
776,30.800099448938077,0.013054847717285156,1,640,480,3,0.051535588
777,30.8056474845846,0.012804508209228516,1,640,480,3,0.05390021
778,30.809355201048795,0.014084815979003906,1,640,480,3,0.053076524
779,30.807824077006217,0.01403045654296875,1,640,480,3,0.053986274
780,30.812840695393785,0.014503717422485352,1,640,480,3,0.05607004
781,30.81914387762532,0.014110565185546875,1,640,480,3,0.05294688
782,30.81931505494705,0.014066934585571289,1,640,480,3,0.054309227
783,30.82493393922958,0.014058351516723633,1,640,480,3,0.051988993
784,30.829469894098974,0.01444387435913086,1,640,480,3,0.05451145
785,30.829742842667084,0.014826297760009766,1,640,480,3,0.057268392
786,30.83561228313433,0.014071464538574219,1,640,480,3,0.055239547
787,30.84014239739339,0.01414036750793457,1,640,480,3,0.05433282
788,30.84124904429181,0.014537811279296875,1,640,480,3,0.054612886
789,30.846685403076577,0.014109611511230469,1,640,480,3,0.05501773
790,30.78929055698312,0.0449366569519043,1,640,480,3,0.054472953
791,30.76418812191945,0.023859500885009766,1,640,480,3,0.05615188
792,30.77333049045679,0.014345884323120117,1,640,480,3,0.05585209
793,30.786688941998356,0.01314091682434082,1,640,480,3,0.054474384
794,30.800890143725887,0.012901782989501953,1,640,480,3,0.053646423
795,30.814458420088776,0.013701677322387695,1,640,480,3,0.057217598
796,30.804511977404736,0.02027297019958496,1,640,480,3,0.05351694
797,30.81564822991916,0.013614177703857422,1,640,480,3,0.05423663
798,30.830178805949057,0.012584924697875977,1,640,480,3,0.053841457
799,30.844454162093342,0.012874603271484375,1,640,480,3,0.05738342
800,30.858743899753946,0.012768745422363281,1,640,480,3,0.05655404
801,30.872987890914185,0.012851476669311523,1,640,480,3,0.05357816
802,30.886707200549097,0.013059854507446289,1,640,480,3,0.055520434
803,30.901071866197782,0.012789249420166016,1,640,480,3,0.0545932
804,30.855073584815027,0.037978172302246094,1,640,480,3,0.055545438
805,30.85009391265264,0.019065380096435547,1,640,480,3,0.05345544
806,30.860408400804047,0.013897895812988281,1,640,480,3,0.053804215
807,30.87462419248817,0.012986898422241211,1,640,480,3,0.05378979
808,30.888239308792723,0.013301610946655273,1,640,480,3,0.05635149
809,30.90226894702372,0.01311802864074707,1,640,480,3,0.053596076
810,30.916780251910808,0.012647390365600586,1,640,480,3,0.05359193
811,30.905483456935833,0.020312786102294922,1,640,480,3,0.05359677
812,30.897388405675272,0.01956462860107422,1,640,480,3,0.053040236
813,30.908391168426522,0.013514280319213867,1,640,480,3,0.052629188
814,30.92198436237628,0.01333761215209961,1,640,480,3,0.056702863
815,30.935240882884802,0.013124227523803711,1,640,480,3,0.056604266
816,30.94897438603278,0.013226509094238281,1,640,480,3,0.05451198
817,30.953068811127295,0.012937545776367188,1,640,480,3,0.05322259
818,30.95631160618928,0.014225244522094727,1,640,480,3,0.056886997
819,30.957524070714623,0.014757871627807617,1,640,480,3,0.052198336
820,30.958148194807787,0.015190362930297852,1,640,480,3,0.052953757
821,30.961990912063783,0.015231132507324219,1,640,480,3,0.054202568
822,30.9197308866483,0.03626298904418945,1,640,480,3,0.05405538
823,30.922444018068553,0.015691518783569336,1,640,480,3,0.053750582
824,30.912310042060735,0.020906925201416016,1,640,480,3,0.0555188
825,30.92337499904825,0.013314962387084961,1,640,480,3,0.053019248
826,30.913579376208148,0.020174741744995117,1,640,480,3,0.052335903
827,30.923831473973635,0.013568639755249023,1,640,480,3,0.052594714
828,30.93713154139135,0.012928962707519531,1,640,480,3,0.052257225
829,30.950698548357575,0.012846946716308594,1,640,480,3,0.054931663
830,30.96398997108478,0.013190031051635742,1,640,480,3,0.05396185
831,30.97766825129926,0.01267695426940918,1,640,480,3,0.055154562
832,30.99115230305507,0.01311945915222168,1,640,480,3,0.05650566
833,31.003583129809538,0.013440132141113281,1,640,480,3,0.05536173
834,31.01301218587546,0.013782024383544922,1,640,480,3,0.054755144
835,31.01614992889188,0.014124393463134766,1,640,480,3,0.056308042
836,31.01636493501866,0.013998746871948242,1,640,480,3,0.056849394
837,31.021338738922044,0.013732194900512695,1,640,480,3,0.051772013
838,31.02599880879008,0.01386713981628418,1,640,480,3,0.056273807
839,31.025957162023396,0.01380467414855957,1,640,480,3,0.05698298
840,31.030833233074258,0.013799667358398438,1,640,480,3,0.05675113
841,31.035148198849395,0.013921976089477539,1,640,480,3,0.05507132
842,31.035091170135424,0.014046192169189453,1,640,480,3,0.056952886
843,30.974941191998106,0.04723620414733887,1,640,480,3,0.056277655
